day,hour,day_type,speed_kmh,payload_kg,energy_kwh,timestamp,dow,is_weekend,distance_km,efficiency_kwh_100km,driving_regime
60,6,weekday,76.55,573.6,20.062,2026-03-06 06:00:00,4,0,76.55,26.21,motorway
60,7,weekday,55.1,557.4,8.937,2026-03-06 07:00:00,4,0,55.1,16.22,suburban
60,8,weekday,36.98,584.3,5.736,2026-03-06 08:00:00,4,0,36.98,15.51,suburban
60,9,weekday,34.81,488.8,6.103,2026-03-06 09:00:00,4,0,34.81,17.53,suburban
60,10,weekday,59.63,504.1,10.789,2026-03-06 10:00:00,4,0,59.63,18.09,suburban
60,11,weekday,75.6,442.8,19.386,2026-03-06 11:00:00,4,0,75.6,25.64,motorway
60,12,weekday,83.69,417.3,36.183,2026-03-06 12:00:00,4,0,83.69,43.23,motorway
60,13,weekday,86.58,360.1,36.196,2026-03-06 13:00:00,4,0,86.58,41.81,motorway
60,14,weekday,83.39,360.6,37.416,2026-03-06 14:00:00,4,0,83.39,44.87,motorway
60,15,weekday,73.14,294.0,24.938,2026-03-06 15:00:00,4,0,73.14,34.1,motorway
60,16,weekday,56.01,276.1,13.371,2026-03-06 16:00:00,4,0,56.01,23.87,suburban
60,17,weekday,34.1,249.3,5.169,2026-03-06 17:00:00,4,0,34.1,15.16,suburban
60,18,weekday,27.41,195.5,5.005,2026-03-06 18:00:00,4,0,27.41,18.26,urban
60,19,weekday,35.76,181.7,6.283,2026-03-06 19:00:00,4,0,35.76,17.57,suburban
60,20,weekday,54.46,182.7,11.685,2026-03-06 20:00:00,4,0,54.46,21.46,suburban
60,21,weekday,74.43,87.4,24.212,2026-03-06 21:00:00,4,0,74.43,32.53,motorway
60,22,weekday,84.44,103.0,30.412,2026-03-06 22:00:00,4,0,84.44,36.02,motorway
60,23,weekday,0.0,0.0,0.643,2026-03-06 23:00:00,4,0,0.0,,parked
61,0,weekend,0.0,0.0,0.485,2026-03-07 00:00:00,5,1,0.0,,parked
61,1,weekend,0.0,0.0,0.658,2026-03-07 01:00:00,5,1,0.0,,parked
61,2,weekend,0.0,0.0,0.575,2026-03-07 02:00:00,5,1,0.0,,parked
61,3,weekend,0.0,0.0,0.642,2026-03-07 03:00:00,5,1,0.0,,parked
61,4,weekend,0.0,0.0,0.674,2026-03-07 04:00:00,5,1,0.0,,parked
61,5,weekend,85.14,618.2,32.455,2026-03-07 05:00:00,5,1,85.14,38.12,motorway
61,6,weekend,84.12,637.1,36.086,2026-03-07 06:00:00,5,1,84.12,42.9,motorway
61,7,weekend,78.71,540.2,32.048,2026-03-07 07:00:00,5,1,78.71,40.72,motorway
61,8,weekend,76.79,527.7,27.743,2026-03-07 08:00:00,5,1,76.79,36.13,motorway
61,9,weekend,66.54,452.2,22.79,2026-03-07 09:00:00,5,1,66.54,34.25,motorway
61,10,weekend,64.34,461.7,21.759,2026-03-07 10:00:00,5,1,64.34,33.82,motorway
61,11,weekend,59.38,391.5,13.059,2026-03-07 11:00:00,5,1,59.38,21.99,suburban
61,12,weekend,56.86,409.0,16.49,2026-03-07 12:00:00,5,1,56.86,29.0,suburban
61,13,weekend,57.8,348.2,12.187,2026-03-07 13:00:00,5,1,57.8,21.08,suburban
61,14,weekend,54.17,322.5,14.742,2026-03-07 14:00:00,5,1,54.17,27.21,suburban
61,15,weekend,52.64,281.3,11.068,2026-03-07 15:00:00,5,1,52.64,21.03,suburban
61,16,weekend,51.21,252.2,9.741,2026-03-07 16:00:00,5,1,51.21,19.02,suburban
61,17,weekend,55.57,250.6,12.246,2026-03-07 17:00:00,5,1,55.57,22.04,suburban
61,18,weekend,62.98,212.9,18.884,2026-03-07 18:00:00,5,1,62.98,29.98,motorway
61,19,weekend,67.94,193.1,18.574,2026-03-07 19:00:00,5,1,67.94,27.34,motorway
61,20,weekend,74.98,170.4,22.497,2026-03-07 20:00:00,5,1,74.98,30.0,motorway
61,21,weekend,84.83,123.2,31.202,2026-03-07 21:00:00,5,1,84.83,36.78,motorway
61,22,weekend,86.61,70.7,33.767,2026-03-07 22:00:00,5,1,86.61,38.99,motorway
61,23,weekend,0.0,0.0,0.616,2026-03-07 23:00:00,5,1,0.0,,parked
62,0,weekend,0.0,0.0,0.589,2026-03-08 00:00:00,6,1,0.0,,parked
62,1,weekend,0.0,0.0,0.478,2026-03-08 01:00:00,6,1,0.0,,parked
62,2,weekend,0.0,0.0,0.619,2026-03-08 02:00:00,6,1,0.0,,parked
62,3,weekend,0.0,0.0,0.593,2026-03-08 03:00:00,6,1,0.0,,parked
62,4,weekend,0.0,0.0,0.685,2026-03-08 04:00:00,6,1,0.0,,parked
62,5,weekend,89.22,638.8,41.555,2026-03-08 05:00:00,6,1,89.22,46.58,motorway
62,6,weekend,84.49,630.3,36.829,2026-03-08 06:00:00,6,1,84.49,43.59,motorway
62,7,weekend,81.68,568.4,39.129,2026-03-08 07:00:00,6,1,81.68,47.91,motorway
62,8,weekend,75.05,579.5,31.502,2026-03-08 08:00:00,6,1,75.05,41.97,motorway
62,9,weekend,68.58,483.7,24.121,2026-03-08 09:00:00,6,1,68.58,35.17,motorway
62,10,weekend,61.21,520.0,18.258,2026-03-08 10:00:00,6,1,61.21,29.83,motorway
62,11,weekend,58.69,464.5,16.881,2026-03-08 11:00:00,6,1,58.69,28.76,suburban
62,12,weekend,57.98,443.2,11.755,2026-03-08 12:00:00,6,1,57.98,20.27,suburban
62,13,weekend,56.27,390.4,12.555,2026-03-08 13:00:00,6,1,56.27,22.31,suburban
62,14,weekend,57.76,353.8,14.232,2026-03-08 14:00:00,6,1,57.76,24.64,suburban
62,15,weekend,51.25,363.9,13.324,2026-03-08 15:00:00,6,1,51.25,26.0,suburban
62,16,weekend,51.76,300.9,14.606,2026-03-08 16:00:00,6,1,51.76,28.22,suburban
62,17,weekend,53.03,280.0,13.661,2026-03-08 17:00:00,6,1,53.03,25.76,suburban
62,18,weekend,58.96,249.1,16.975,2026-03-08 18:00:00,6,1,58.96,28.79,suburban
62,19,weekend,67.01,204.1,20.348,2026-03-08 19:00:00,6,1,67.01,30.37,motorway
62,20,weekend,74.32,158.5,22.915,2026-03-08 20:00:00,6,1,74.32,30.83,motorway
62,21,weekend,84.53,102.6,27.197,2026-03-08 21:00:00,6,1,84.53,32.17,motorway
62,22,weekend,85.97,110.7,30.553,2026-03-08 22:00:00,6,1,85.97,35.54,motorway
62,23,weekend,0.0,0.0,0.536,2026-03-08 23:00:00,6,1,0.0,,parked
63,0,weekday,0.0,0.0,0.497,2026-03-09 00:00:00,0,0,0.0,,parked
63,1,weekday,0.0,0.0,0.576,2026-03-09 01:00:00,0,0,0.0,,parked
63,2,weekday,0.0,0.0,0.512,2026-03-09 02:00:00,0,0,0.0,,parked
63,3,weekday,0.0,0.0,0.571,2026-03-09 03:00:00,0,0,0.0,,parked
63,4,weekday,0.0,0.0,0.727,2026-03-09 04:00:00,0,0,0.0,,parked
63,5,weekday,84.74,1113.7,45.933,2026-03-09 05:00:00,0,0,84.74,54.2,motorway
63,6,weekday,77.55,1059.5,27.425,2026-03-09 06:00:00,0,0,77.55,35.36,motorway
63,7,weekday,57.87,961.6,13.601,2026-03-09 07:00:00,0,0,57.87,23.5,suburban
63,8,weekday,36.53,918.3,6.554,2026-03-09 08:00:00,0,0,36.53,17.94,suburban
63,9,weekday,36.97,921.9,6.385,2026-03-09 09:00:00,0,0,36.97,17.27,suburban
63,10,weekday,54.82,841.7,12.554,2026-03-09 10:00:00,0,0,54.82,22.9,suburban
63,11,weekday,75.72,765.1,24.038,2026-03-09 11:00:00,0,0,75.72,31.75,motorway
63,12,weekday,85.3,685.2,34.094,2026-03-09 12:00:00,0,0,85.3,39.97,motorway
63,13,weekday,88.16,642.9,30.057,2026-03-09 13:00:00,0,0,88.16,34.09,motorway
63,14,weekday,84.84,605.5,30.979,2026-03-09 14:00:00,0,0,84.84,36.51,motorway
63,15,weekday,75.67,527.0,21.007,2026-03-09 15:00:00,0,0,75.67,27.76,motorway
63,16,weekday,52.85,518.3,12.688,2026-03-09 16:00:00,0,0,52.85,24.01,suburban
63,17,weekday,37.42,434.8,6.896,2026-03-09 17:00:00,0,0,37.42,18.43,suburban
63,18,weekday,26.54,393.0,6.046,2026-03-09 18:00:00,0,0,26.54,22.78,urban
63,19,weekday,37.14,347.0,7.568,2026-03-09 19:00:00,0,0,37.14,20.38,suburban
63,20,weekday,56.35,266.1,14.164,2026-03-09 20:00:00,0,0,56.35,25.14,suburban
63,21,weekday,71.72,231.7,21.23,2026-03-09 21:00:00,0,0,71.72,29.6,motorway
63,22,weekday,83.93,153.6,25.384,2026-03-09 22:00:00,0,0,83.93,30.24,motorway
63,23,weekday,0.0,0.0,0.665,2026-03-09 23:00:00,0,0,0.0,,parked
64,0,weekday,0.0,0.0,0.512,2026-03-10 00:00:00,1,0,0.0,,parked
64,1,weekday,0.0,0.0,0.554,2026-03-10 01:00:00,1,0,0.0,,parked
64,2,weekday,0.0,0.0,0.577,2026-03-10 02:00:00,1,0,0.0,,parked
64,3,weekday,0.0,0.0,0.665,2026-03-10 03:00:00,1,0,0.0,,parked
64,4,weekday,0.0,0.0,0.651,2026-03-10 04:00:00,1,0,0.0,,parked
64,5,weekday,86.62,1200.0,31.337,2026-03-10 05:00:00,1,0,86.62,36.18,motorway
64,6,weekday,74.99,1200.0,19.055,2026-03-10 06:00:00,1,0,74.99,25.41,motorway
64,7,weekday,55.69,1200.0,10.746,2026-03-10 07:00:00,1,0,55.69,19.3,suburban
64,8,weekday,36.06,1200.0,5.703,2026-03-10 08:00:00,1,0,36.06,15.82,suburban
64,9,weekday,34.85,1200.0,6.18,2026-03-10 09:00:00,1,0,34.85,17.73,suburban
64,10,weekday,57.67,1200.0,16.562,2026-03-10 10:00:00,1,0,57.67,28.72,suburban
64,11,weekday,75.39,1200.0,27.496,2026-03-10 11:00:00,1,0,75.39,36.47,motorway
64,12,weekday,85.99,1200.0,31.033,2026-03-10 12:00:00,1,0,85.99,36.09,motorway
64,13,weekday,85.34,1117.0,31.433,2026-03-10 13:00:00,1,0,85.34,36.83,motorway
64,14,weekday,83.43,989.7,28.559,2026-03-10 14:00:00,1,0,83.43,34.23,motorway
64,15,weekday,73.88,896.4,18.803,2026-03-10 15:00:00,1,0,73.88,25.45,motorway
64,16,weekday,56.54,804.5,12.388,2026-03-10 16:00:00,1,0,56.54,21.91,suburban
64,17,weekday,39.15,756.3,8.66,2026-03-10 17:00:00,1,0,39.15,22.12,suburban
64,18,weekday,29.08,641.3,6.411,2026-03-10 18:00:00,1,0,29.08,22.05,urban
64,19,weekday,36.32,555.7,6.3,2026-03-10 19:00:00,1,0,36.32,17.35,suburban
64,20,weekday,54.77,433.5,13.747,2026-03-10 20:00:00,1,0,54.77,25.1,suburban
64,21,weekday,73.71,341.8,25.393,2026-03-10 21:00:00,1,0,73.71,34.45,motorway
64,22,weekday,84.93,251.9,36.281,2026-03-10 22:00:00,1,0,84.93,42.72,motorway
64,23,weekday,0.0,0.0,0.668,2026-03-10 23:00:00,1,0,0.0,,parked
65,0,weekday,0.0,0.0,0.605,2026-03-11 00:00:00,2,0,0.0,,parked
65,1,weekday,0.0,0.0,0.584,2026-03-11 01:00:00,2,0,0.0,,parked
65,2,weekday,0.0,0.0,0.547,2026-03-11 02:00:00,2,0,0.0,,parked
65,3,weekday,0.0,0.0,0.645,2026-03-11 03:00:00,2,0,0.0,,parked
65,4,weekday,0.0,0.0,0.766,2026-03-11 04:00:00,2,0,0.0,,parked
65,5,weekday,84.71,677.7,30.62,2026-03-11 05:00:00,2,0,84.71,36.15,motorway
65,6,weekday,76.35,621.0,27.326,2026-03-11 06:00:00,2,0,76.35,35.79,motorway
65,7,weekday,57.86,615.0,16.112,2026-03-11 07:00:00,2,0,57.86,27.85,suburban
65,8,weekday,35.18,559.1,7.262,2026-03-11 08:00:00,2,0,35.18,20.64,suburban
65,9,weekday,37.99,566.5,7.923,2026-03-11 09:00:00,2,0,37.99,20.86,suburban
65,10,weekday,56.32,480.7,14.02,2026-03-11 10:00:00,2,0,56.32,24.89,suburban
65,11,weekday,76.94,481.6,28.522,2026-03-11 11:00:00,2,0,76.94,37.07,motorway
65,12,weekday,84.28,467.5,31.879,2026-03-11 12:00:00,2,0,84.28,37.83,motorway
65,13,weekday,86.25,402.7,30.513,2026-03-11 13:00:00,2,0,86.25,35.38,motorway
65,14,weekday,86.7,374.8,34.408,2026-03-11 14:00:00,2,0,86.7,39.69,motorway
65,15,weekday,72.31,361.9,18.938,2026-03-11 15:00:00,2,0,72.31,26.19,motorway
65,16,weekday,56.65,341.9,7.12,2026-03-11 16:00:00,2,0,56.65,12.57,suburban
65,17,weekday,32.42,288.6,4.982,2026-03-11 17:00:00,2,0,32.42,15.37,suburban
65,18,weekday,28.67,259.1,4.227,2026-03-11 18:00:00,2,0,28.67,14.74,urban
65,19,weekday,35.96,165.1,5.352,2026-03-11 19:00:00,2,0,35.96,14.88,suburban
65,20,weekday,57.33,128.9,11.582,2026-03-11 20:00:00,2,0,57.33,20.2,suburban
65,21,weekday,70.65,135.8,18.987,2026-03-11 21:00:00,2,0,70.65,26.87,motorway
65,22,weekday,84.09,113.2,22.48,2026-03-11 22:00:00,2,0,84.09,26.73,motorway
65,23,weekday,0.0,0.0,0.527,2026-03-11 23:00:00,2,0,0.0,,parked
66,0,weekday,0.0,0.0,0.572,2026-03-12 00:00:00,3,0,0.0,,parked
66,1,weekday,0.0,0.0,0.553,2026-03-12 01:00:00,3,0,0.0,,parked
66,2,weekday,0.0,0.0,0.634,2026-03-12 02:00:00,3,0,0.0,,parked
66,3,weekday,0.0,0.0,0.642,2026-03-12 03:00:00,3,0,0.0,,parked
66,4,weekday,0.0,0.0,0.649,2026-03-12 04:00:00,3,0,0.0,,parked
66,5,weekday,84.71,1200.0,34.546,2026-03-12 05:00:00,3,0,84.71,40.78,motorway
66,6,weekday,76.14,1132.2,22.863,2026-03-12 06:00:00,3,0,76.14,30.03,motorway
66,7,weekday,56.8,1099.2,14.907,2026-03-12 07:00:00,3,0,56.8,26.24,suburban
66,8,weekday,34.89,1004.6,7.825,2026-03-12 08:00:00,3,0,34.89,22.43,suburban
66,9,weekday,37.76,989.4,8.21,2026-03-12 09:00:00,3,0,37.76,21.74,suburban
66,10,weekday,59.17,894.8,13.993,2026-03-12 10:00:00,3,0,59.17,23.65,suburban
66,11,weekday,77.59,885.8,29.3,2026-03-12 11:00:00,3,0,77.59,37.76,motorway
66,12,weekday,84.39,744.7,31.505,2026-03-12 12:00:00,3,0,84.39,37.33,motorway
66,13,weekday,87.31,721.9,35.4,2026-03-12 13:00:00,3,0,87.31,40.55,motorway
66,14,weekday,84.41,670.0,35.688,2026-03-12 14:00:00,3,0,84.41,42.28,motorway
66,15,weekday,74.34,538.6,24.536,2026-03-12 15:00:00,3,0,74.34,33.01,motorway
66,16,weekday,53.37,536.3,15.477,2026-03-12 16:00:00,3,0,53.37,29.0,suburban
66,17,weekday,38.13,490.4,8.385,2026-03-12 17:00:00,3,0,38.13,21.99,suburban
66,18,weekday,28.03,484.5,7.007,2026-03-12 18:00:00,3,0,28.03,25.0,urban
66,19,weekday,34.01,349.9,7.414,2026-03-12 19:00:00,3,0,34.01,21.8,suburban
66,20,weekday,52.4,301.3,12.406,2026-03-12 20:00:00,3,0,52.4,23.68,suburban
66,21,weekday,72.53,203.3,21.721,2026-03-12 21:00:00,3,0,72.53,29.95,motorway
66,22,weekday,80.25,203.1,29.631,2026-03-12 22:00:00,3,0,80.25,36.92,motorway
66,23,weekday,0.0,0.0,0.654,2026-03-12 23:00:00,3,0,0.0,,parked
67,0,weekday,0.0,0.0,0.475,2026-03-13 00:00:00,4,0,0.0,,parked
67,1,weekday,0.0,0.0,0.532,2026-03-13 01:00:00,4,0,0.0,,parked
67,2,weekday,0.0,0.0,0.605,2026-03-13 02:00:00,4,0,0.0,,parked
67,3,weekday,0.0,0.0,0.682,2026-03-13 03:00:00,4,0,0.0,,parked
67,4,weekday,0.0,0.0,0.636,2026-03-13 04:00:00,4,0,0.0,,parked
67,5,weekday,84.27,1200.0,38.167,2026-03-13 05:00:00,4,0,84.27,45.29,motorway
67,6,weekday,80.25,1200.0,21.637,2026-03-13 06:00:00,4,0,80.25,26.96,motorway
67,7,weekday,55.94,1200.0,14.48,2026-03-13 07:00:00,4,0,55.94,25.88,suburban
67,8,weekday,35.3,1171.7,9.495,2026-03-13 08:00:00,4,0,35.3,26.9,suburban
67,9,weekday,35.38,1122.2,10.48,2026-03-13 09:00:00,4,0,35.38,29.62,suburban
67,10,weekday,56.63,1034.6,19.153,2026-03-13 10:00:00,4,0,56.63,33.82,suburban
67,11,weekday,76.18,931.7,25.165,2026-03-13 11:00:00,4,0,76.18,33.03,motorway
67,12,weekday,85.22,929.1,34.662,2026-03-13 12:00:00,4,0,85.22,40.67,motorway
67,13,weekday,85.32,852.5,32.887,2026-03-13 13:00:00,4,0,85.32,38.55,motorway
67,14,weekday,82.23,778.7,26.115,2026-03-13 14:00:00,4,0,82.23,31.76,motorway
67,15,weekday,76.45,691.6,23.793,2026-03-13 15:00:00,4,0,76.45,31.12,motorway
67,16,weekday,54.93,590.9,14.443,2026-03-13 16:00:00,4,0,54.93,26.29,suburban
67,17,weekday,36.11,542.4,7.113,2026-03-13 17:00:00,4,0,36.11,19.7,suburban
67,18,weekday,27.16,461.0,7.063,2026-03-13 18:00:00,4,0,27.16,26.01,urban
67,19,weekday,37.44,430.2,8.051,2026-03-13 19:00:00,4,0,37.44,21.5,suburban
67,20,weekday,56.04,338.4,13.839,2026-03-13 20:00:00,4,0,56.04,24.69,suburban
67,21,weekday,72.46,248.4,22.755,2026-03-13 21:00:00,4,0,72.46,31.4,motorway
67,22,weekday,80.08,216.4,29.056,2026-03-13 22:00:00,4,0,80.08,36.28,motorway
67,23,weekday,0.0,0.0,0.605,2026-03-13 23:00:00,4,0,0.0,,parked
68,0,weekend,0.0,0.0,0.565,2026-03-14 00:00:00,5,1,0.0,,parked
68,1,weekend,0.0,0.0,0.529,2026-03-14 01:00:00,5,1,0.0,,parked
68,2,weekend,0.0,0.0,0.494,2026-03-14 02:00:00,5,1,0.0,,parked
68,3,weekend,0.0,0.0,0.587,2026-03-14 03:00:00,5,1,0.0,,parked
68,4,weekend,0.0,0.0,0.606,2026-03-14 04:00:00,5,1,0.0,,parked
68,5,weekend,85.77,560.2,33.753,2026-03-14 05:00:00,5,1,85.77,39.35,motorway
68,6,weekend,85.0,551.7,40.388,2026-03-14 06:00:00,5,1,85.0,47.52,motorway
68,7,weekend,79.97,524.6,34.723,2026-03-14 07:00:00,5,1,79.97,43.42,motorway
68,8,weekend,72.39,459.5,25.43,2026-03-14 08:00:00,5,1,72.39,35.13,motorway
68,9,weekend,68.37,471.1,26.151,2026-03-14 09:00:00,5,1,68.37,38.25,motorway
68,10,weekend,64.79,399.6,22.879,2026-03-14 10:00:00,5,1,64.79,35.31,motorway
68,11,weekend,57.07,386.6,17.159,2026-03-14 11:00:00,5,1,57.07,30.07,suburban
68,12,weekend,61.02,367.8,21.186,2026-03-14 12:00:00,5,1,61.02,34.72,motorway
68,13,weekend,56.95,310.7,16.492,2026-03-14 13:00:00,5,1,56.95,28.96,suburban
68,14,weekend,53.9,333.9,14.04,2026-03-14 14:00:00,5,1,53.9,26.05,suburban
68,15,weekend,51.53,279.2,12.707,2026-03-14 15:00:00,5,1,51.53,24.66,suburban
68,16,weekend,52.97,259.6,15.927,2026-03-14 16:00:00,5,1,52.97,30.07,suburban
68,17,weekend,52.56,240.8,15.795,2026-03-14 17:00:00,5,1,52.56,30.05,suburban
68,18,weekend,61.12,196.7,19.853,2026-03-14 18:00:00,5,1,61.12,32.48,motorway
68,19,weekend,70.52,176.8,27.274,2026-03-14 19:00:00,5,1,70.52,38.68,motorway
68,20,weekend,75.7,136.9,29.042,2026-03-14 20:00:00,5,1,75.7,38.36,motorway
68,21,weekend,81.76,113.1,34.344,2026-03-14 21:00:00,5,1,81.76,42.01,motorway
68,22,weekend,87.59,116.6,43.447,2026-03-14 22:00:00,5,1,87.59,49.6,motorway
68,23,weekend,0.0,0.0,0.617,2026-03-14 23:00:00,5,1,0.0,,parked
69,0,weekend,0.0,0.0,0.558,2026-03-15 00:00:00,6,1,0.0,,parked
69,1,weekend,0.0,0.0,0.586,2026-03-15 01:00:00,6,1,0.0,,parked
69,2,weekend,0.0,0.0,0.575,2026-03-15 02:00:00,6,1,0.0,,parked
69,3,weekend,0.0,0.0,0.761,2026-03-15 03:00:00,6,1,0.0,,parked
69,4,weekend,0.0,0.0,0.615,2026-03-15 04:00:00,6,1,0.0,,parked
69,5,weekend,86.03,775.5,33.542,2026-03-15 05:00:00,6,1,86.03,38.99,motorway
69,6,weekend,84.7,705.9,30.924,2026-03-15 06:00:00,6,1,84.7,36.51,motorway
69,7,weekend,77.65,658.6,23.605,2026-03-15 07:00:00,6,1,77.65,30.4,motorway
69,8,weekend,74.94,656.2,22.073,2026-03-15 08:00:00,6,1,74.94,29.45,motorway
69,9,weekend,69.4,550.5,20.303,2026-03-15 09:00:00,6,1,69.4,29.26,motorway
69,10,weekend,64.25,550.4,14.36,2026-03-15 10:00:00,6,1,64.25,22.35,motorway
69,11,weekend,56.13,544.2,12.983,2026-03-15 11:00:00,6,1,56.13,23.13,suburban
69,12,weekend,57.68,495.0,14.83,2026-03-15 12:00:00,6,1,57.68,25.71,suburban
69,13,weekend,54.75,479.4,14.569,2026-03-15 13:00:00,6,1,54.75,26.61,suburban
69,14,weekend,57.27,415.3,15.931,2026-03-15 14:00:00,6,1,57.27,27.82,suburban
69,15,weekend,50.87,377.1,12.516,2026-03-15 15:00:00,6,1,50.87,24.6,suburban
69,16,weekend,51.29,344.4,13.5,2026-03-15 16:00:00,6,1,51.29,26.32,suburban
69,17,weekend,54.87,303.1,14.082,2026-03-15 17:00:00,6,1,54.87,25.66,suburban
69,18,weekend,58.51,237.1,13.932,2026-03-15 18:00:00,6,1,58.51,23.81,suburban
69,19,weekend,67.7,241.4,17.675,2026-03-15 19:00:00,6,1,67.7,26.11,motorway
69,20,weekend,75.95,179.8,28.454,2026-03-15 20:00:00,6,1,75.95,37.46,motorway
69,21,weekend,78.94,170.0,28.506,2026-03-15 21:00:00,6,1,78.94,36.11,motorway
69,22,weekend,84.09,84.2,30.836,2026-03-15 22:00:00,6,1,84.09,36.67,motorway
69,23,weekend,0.0,0.0,0.635,2026-03-15 23:00:00,6,1,0.0,,parked
70,0,weekday,0.0,0.0,0.594,2026-03-16 00:00:00,0,0,0.0,,parked
70,1,weekday,0.0,0.0,0.43,2026-03-16 01:00:00,0,0,0.0,,parked
70,2,weekday,0.0,0.0,0.54,2026-03-16 02:00:00,0,0,0.0,,parked
70,3,weekday,0.0,0.0,0.616,2026-03-16 03:00:00,0,0,0.0,,parked
70,4,weekday,0.0,0.0,0.594,2026-03-16 04:00:00,0,0,0.0,,parked
70,5,weekday,86.68,1200.0,35.991,2026-03-16 05:00:00,0,0,86.68,41.52,motorway
70,6,weekday,78.17,1181.6,29.918,2026-03-16 06:00:00,0,0,78.17,38.27,motorway
70,7,weekday,56.31,1113.9,14.27,2026-03-16 07:00:00,0,0,56.31,25.34,suburban
70,8,weekday,33.46,1094.3,7.191,2026-03-16 08:00:00,0,0,33.46,21.49,suburban
70,9,weekday,36.74,976.5,7.576,2026-03-16 09:00:00,0,0,36.74,20.62,suburban
70,10,weekday,58.61,964.5,17.238,2026-03-16 10:00:00,0,0,58.61,29.41,suburban
70,11,weekday,76.14,903.8,25.129,2026-03-16 11:00:00,0,0,76.14,33.0,motorway
70,12,weekday,88.51,827.9,35.138,2026-03-16 12:00:00,0,0,88.51,39.7,motorway
70,13,weekday,87.58,764.2,35.127,2026-03-16 13:00:00,0,0,87.58,40.11,motorway
70,14,weekday,84.14,698.4,26.956,2026-03-16 14:00:00,0,0,84.14,32.04,motorway
70,15,weekday,71.24,677.6,19.566,2026-03-16 15:00:00,0,0,71.24,27.46,motorway
70,16,weekday,54.83,553.0,12.656,2026-03-16 16:00:00,0,0,54.83,23.08,suburban
70,17,weekday,35.8,492.8,7.383,2026-03-16 17:00:00,0,0,35.8,20.62,suburban
70,18,weekday,30.46,453.5,6.261,2026-03-16 18:00:00,0,0,30.46,20.55,suburban
70,19,weekday,34.85,363.4,6.423,2026-03-16 19:00:00,0,0,34.85,18.43,suburban
70,20,weekday,56.83,324.7,13.102,2026-03-16 20:00:00,0,0,56.83,23.05,suburban
70,21,weekday,76.12,237.2,20.276,2026-03-16 21:00:00,0,0,76.12,26.64,motorway
70,22,weekday,81.7,147.3,18.559,2026-03-16 22:00:00,0,0,81.7,22.72,motorway
70,23,weekday,0.0,0.0,0.571,2026-03-16 23:00:00,0,0,0.0,,parked
71,0,weekday,0.0,0.0,0.636,2026-03-17 00:00:00,1,0,0.0,,parked
71,1,weekday,0.0,0.0,0.575,2026-03-17 01:00:00,1,0,0.0,,parked
71,2,weekday,0.0,0.0,0.571,2026-03-17 02:00:00,1,0,0.0,,parked
71,3,weekday,0.0,0.0,0.649,2026-03-17 03:00:00,1,0,0.0,,parked
71,4,weekday,0.0,0.0,0.738,2026-03-17 04:00:00,1,0,0.0,,parked
71,5,weekday,87.04,1200.0,29.188,2026-03-17 05:00:00,1,0,87.04,33.53,motorway
71,6,weekday,75.79,1200.0,22.125,2026-03-17 06:00:00,1,0,75.79,29.19,motorway
71,7,weekday,56.06,1200.0,14.612,2026-03-17 07:00:00,1,0,56.06,26.06,suburban
71,8,weekday,35.05,1200.0,6.475,2026-03-17 08:00:00,1,0,35.05,18.47,suburban
71,9,weekday,36.12,1198.0,5.778,2026-03-17 09:00:00,1,0,36.12,16.0,suburban
71,10,weekday,55.73,1087.2,12.86,2026-03-17 10:00:00,1,0,55.73,23.08,suburban
71,11,weekday,78.02,1017.5,24.6,2026-03-17 11:00:00,1,0,78.02,31.53,motorway
71,12,weekday,86.48,959.6,30.032,2026-03-17 12:00:00,1,0,86.48,34.73,motorway
71,13,weekday,86.2,880.1,29.931,2026-03-17 13:00:00,1,0,86.2,34.72,motorway
71,14,weekday,84.0,803.2,21.134,2026-03-17 14:00:00,1,0,84.0,25.16,motorway
71,15,weekday,72.83,759.5,16.391,2026-03-17 15:00:00,1,0,72.83,22.51,motorway
71,16,weekday,58.58,656.7,12.226,2026-03-17 16:00:00,1,0,58.58,20.87,suburban
71,17,weekday,35.81,570.9,4.552,2026-03-17 17:00:00,1,0,35.81,12.71,suburban
71,18,weekday,27.04,495.4,4.965,2026-03-17 18:00:00,1,0,27.04,18.36,urban
71,19,weekday,39.23,480.2,6.12,2026-03-17 19:00:00,1,0,39.23,15.6,suburban
71,20,weekday,54.08,385.1,11.487,2026-03-17 20:00:00,1,0,54.08,21.24,suburban
71,21,weekday,73.15,282.7,21.535,2026-03-17 21:00:00,1,0,73.15,29.44,motorway
71,22,weekday,83.93,165.8,27.784,2026-03-17 22:00:00,1,0,83.93,33.1,motorway
71,23,weekday,0.0,0.0,0.691,2026-03-17 23:00:00,1,0,0.0,,parked
72,0,weekday,0.0,0.0,0.631,2026-03-18 00:00:00,2,0,0.0,,parked
72,1,weekday,0.0,0.0,0.531,2026-03-18 01:00:00,2,0,0.0,,parked
72,2,weekday,0.0,0.0,0.464,2026-03-18 02:00:00,2,0,0.0,,parked
72,3,weekday,0.0,0.0,0.627,2026-03-18 03:00:00,2,0,0.0,,parked
72,4,weekday,0.0,0.0,0.578,2026-03-18 04:00:00,2,0,0.0,,parked
72,5,weekday,87.05,1065.7,34.96,2026-03-18 05:00:00,2,0,87.05,40.16,motorway
72,6,weekday,79.2,1035.4,27.85,2026-03-18 06:00:00,2,0,79.2,35.16,motorway
