day,hour,day_type,vehicles,load_kw,timestamp
43,1,weekday,0,5.85,2025-02-13 01:00:00
43,2,weekday,3,16.02,2025-02-13 02:00:00
43,3,weekday,2,12.69,2025-02-13 03:00:00
43,4,weekday,0,7.24,2025-02-13 04:00:00
43,5,weekday,1,10.8,2025-02-13 05:00:00
43,6,weekday,3,16.04,2025-02-13 06:00:00
43,7,weekday,14,65.76,2025-02-13 07:00:00
43,8,weekday,17,99.63,2025-02-13 08:00:00
43,9,weekday,22,133.61,2025-02-13 09:00:00
43,10,weekday,14,67.66,2025-02-13 10:00:00
43,11,weekday,16,73.38,2025-02-13 11:00:00
43,12,weekday,16,78.39,2025-02-13 12:00:00
43,13,weekday,17,82.59,2025-02-13 13:00:00
43,14,weekday,13,53.78,2025-02-13 14:00:00
43,15,weekday,12,54.43,2025-02-13 15:00:00
43,16,weekday,18,82.83,2025-02-13 16:00:00
43,17,weekday,25,108.03,2025-02-13 17:00:00
43,18,weekday,22,132.2,2025-02-13 18:00:00
43,19,weekday,22,105.2,2025-02-13 19:00:00
43,20,weekday,17,106.39,2025-02-13 20:00:00
43,21,weekday,11,40.01,2025-02-13 21:00:00
43,22,weekday,1,6.31,2025-02-13 22:00:00
43,23,weekday,2,13.05,2025-02-13 23:00:00
44,0,weekday,3,15.25,2025-02-14 00:00:00
44,1,weekday,0,6.15,2025-02-14 01:00:00
44,2,weekday,0,6.36,2025-02-14 02:00:00
44,3,weekday,0,6.89,2025-02-14 03:00:00
44,4,weekday,4,17.71,2025-02-14 04:00:00
44,5,weekday,0,7.97,2025-02-14 05:00:00
44,6,weekday,8,36.91,2025-02-14 06:00:00
44,7,weekday,12,62.25,2025-02-14 07:00:00
44,8,weekday,21,96.42,2025-02-14 08:00:00
44,9,weekday,20,111.47,2025-02-14 09:00:00
44,10,weekday,20,109.91,2025-02-14 10:00:00
44,11,weekday,13,74.91,2025-02-14 11:00:00
44,12,weekday,14,70.13,2025-02-14 12:00:00
44,13,weekday,14,83.32,2025-02-14 13:00:00
44,14,weekday,18,54.41,2025-02-14 14:00:00
44,15,weekday,17,72.16,2025-02-14 15:00:00
44,16,weekday,21,81.89,2025-02-14 16:00:00
44,17,weekday,23,95.6,2025-02-14 17:00:00
44,18,weekday,24,127.81,2025-02-14 18:00:00
44,19,weekday,26,119.69,2025-02-14 19:00:00
44,20,weekday,17,63.83,2025-02-14 20:00:00
44,21,weekday,6,25.44,2025-02-14 21:00:00
44,22,weekday,3,16.07,2025-02-14 22:00:00
44,23,weekday,1,8.47,2025-02-14 23:00:00
45,0,weekday,4,15.39,2025-02-15 00:00:00
45,1,weekday,3,14.71,2025-02-15 01:00:00
45,2,weekday,1,10.97,2025-02-15 02:00:00
45,3,weekday,3,18.89,2025-02-15 03:00:00
45,4,weekday,4,18.53,2025-02-15 04:00:00
45,5,weekday,2,14.18,2025-02-15 05:00:00
45,6,weekday,4,22.35,2025-02-15 06:00:00
45,7,weekday,10,79.75,2025-02-15 07:00:00
45,8,weekday,20,81.71,2025-02-15 08:00:00
45,9,weekday,21,128.32,2025-02-15 09:00:00
45,10,weekday,16,71.89,2025-02-15 10:00:00
45,11,weekday,15,59.93,2025-02-15 11:00:00
45,12,weekday,17,93.22,2025-02-15 12:00:00
45,13,weekday,13,51.67,2025-02-15 13:00:00
45,14,weekday,17,92.84,2025-02-15 14:00:00
45,15,weekday,15,69.42,2025-02-15 15:00:00
45,16,weekday,16,76.03,2025-02-15 16:00:00
45,17,weekday,25,131.69,2025-02-15 17:00:00
45,18,weekday,23,119.72,2025-02-15 18:00:00
45,19,weekday,21,100.08,2025-02-15 19:00:00
45,20,weekday,14,63.81,2025-02-15 20:00:00
45,21,weekday,5,17.43,2025-02-15 21:00:00
45,22,weekday,0,3.2,2025-02-15 22:00:00
45,23,weekday,5,21.38,2025-02-15 23:00:00
46,0,weekend,1,11.19,2025-02-16 00:00:00
46,1,weekend,0,6.81,2025-02-16 01:00:00
46,2,weekend,0,5.63,2025-02-16 02:00:00
46,3,weekend,0,7.7,2025-02-16 03:00:00
46,4,weekend,1,12.2,2025-02-16 04:00:00
46,5,weekend,2,15.31,2025-02-16 05:00:00
46,6,weekend,4,24.02,2025-02-16 06:00:00
46,7,weekend,5,35.62,2025-02-16 07:00:00
46,8,weekend,11,59.05,2025-02-16 08:00:00
46,9,weekend,17,88.78,2025-02-16 09:00:00
46,10,weekend,29,154.32,2025-02-16 10:00:00
46,11,weekend,29,145.91,2025-02-16 11:00:00
46,12,weekend,32,159.5,2025-02-16 12:00:00
46,13,weekend,34,137.19,2025-02-16 13:00:00
46,14,weekend,42,191.92,2025-02-16 14:00:00
46,15,weekend,38,179.01,2025-02-16 15:00:00
46,16,weekend,35,156.39,2025-02-16 16:00:00
46,17,weekend,29,156.74,2025-02-16 17:00:00
46,18,weekend,24,113.07,2025-02-16 18:00:00
46,19,weekend,17,70.3,2025-02-16 19:00:00
46,20,weekend,9,58.84,2025-02-16 20:00:00
46,21,weekend,3,17.24,2025-02-16 21:00:00
46,22,weekend,4,14.87,2025-02-16 22:00:00
46,23,weekend,4,19.55,2025-02-16 23:00:00
47,0,weekend,2,9.5,2025-02-17 00:00:00
47,1,weekend,1,8.63,2025-02-17 01:00:00
47,2,weekend,1,11.35,2025-02-17 02:00:00
47,3,weekend,0,6.43,2025-02-17 03:00:00
47,4,weekend,0,7.16,2025-02-17 04:00:00
47,5,weekend,0,7.37,2025-02-17 05:00:00
47,6,weekend,0,9.05,2025-02-17 06:00:00
47,7,weekend,6,32.61,2025-02-17 07:00:00
47,8,weekend,16,101.62,2025-02-17 08:00:00
47,9,weekend,22,99.63,2025-02-17 09:00:00
47,10,weekend,25,125.57,2025-02-17 10:00:00
47,11,weekend,31,133.67,2025-02-17 11:00:00
47,12,weekend,34,123.55,2025-02-17 12:00:00
47,13,weekend,33,115.18,2025-02-17 13:00:00
47,14,weekend,39,179.47,2025-02-17 14:00:00
47,15,weekend,32,132.21,2025-02-17 15:00:00
47,16,weekend,34,164.61,2025-02-17 16:00:00
47,17,weekend,33,125.2,2025-02-17 17:00:00
47,18,weekend,23,121.89,2025-02-17 18:00:00
47,19,weekend,15,98.79,2025-02-17 19:00:00
47,20,weekend,10,51.06,2025-02-17 20:00:00
47,21,weekend,3,15.46,2025-02-17 21:00:00
47,22,weekend,1,6.59,2025-02-17 22:00:00
47,23,weekend,0,4.19,2025-02-17 23:00:00
48,0,weekday,0,4.67,2025-02-18 00:00:00
48,1,weekday,4,21.94,2025-02-18 01:00:00
48,2,weekday,1,10.28,2025-02-18 02:00:00
48,3,weekday,0,6.21,2025-02-18 03:00:00
48,4,weekday,0,7.74,2025-02-18 04:00:00
48,5,weekday,1,10.37,2025-02-18 05:00:00
48,6,weekday,3,21.24,2025-02-18 06:00:00
48,7,weekday,10,44.42,2025-02-18 07:00:00
48,8,weekday,22,87.86,2025-02-18 08:00:00
48,9,weekday,21,111.92,2025-02-18 09:00:00
48,10,weekday,13,83.85,2025-02-18 10:00:00
48,11,weekday,12,51.94,2025-02-18 11:00:00
48,12,weekday,15,83.43,2025-02-18 12:00:00
48,13,weekday,17,95.76,2025-02-18 13:00:00
48,14,weekday,15,77.03,2025-02-18 14:00:00
48,15,weekday,12,46.17,2025-02-18 15:00:00
48,16,weekday,18,85.7,2025-02-18 16:00:00
48,17,weekday,20,98.18,2025-02-18 17:00:00
48,18,weekday,22,122.86,2025-02-18 18:00:00
48,19,weekday,25,92.85,2025-02-18 19:00:00
48,20,weekday,14,80.85,2025-02-18 20:00:00
48,21,weekday,8,41.87,2025-02-18 21:00:00
48,22,weekday,6,24.12,2025-02-18 22:00:00
48,23,weekday,2,9.85,2025-02-18 23:00:00
49,0,weekday,0,6.27,2025-02-19 00:00:00
49,1,weekday,3,15.36,2025-02-19 01:00:00
49,2,weekday,1,8.81,2025-02-19 02:00:00
49,3,weekday,0,6.78,2025-02-19 03:00:00
49,4,weekday,3,23.8,2025-02-19 04:00:00
49,5,weekday,0,8.98,2025-02-19 05:00:00
49,6,weekday,3,20.19,2025-02-19 06:00:00
49,7,weekday,12,58.43,2025-02-19 07:00:00
49,8,weekday,24,139.58,2025-02-19 08:00:00
49,9,weekday,19,108.68,2025-02-19 09:00:00
49,10,weekday,13,69.62,2025-02-19 10:00:00
49,11,weekday,13,62.39,2025-02-19 11:00:00
49,12,weekday,15,63.36,2025-02-19 12:00:00
49,13,weekday,15,81.39,2025-02-19 13:00:00
49,14,weekday,13,45.53,2025-02-19 14:00:00
49,15,weekday,15,67.22,2025-02-19 15:00:00
49,16,weekday,16,60.2,2025-02-19 16:00:00
49,17,weekday,21,103.58,2025-02-19 17:00:00
49,18,weekday,23,130.11,2025-02-19 18:00:00
49,19,weekday,21,108.88,2025-02-19 19:00:00
49,20,weekday,14,70.5,2025-02-19 20:00:00
49,21,weekday,7,29.73,2025-02-19 21:00:00
49,22,weekday,1,6.87,2025-02-19 22:00:00
49,23,weekday,1,7.55,2025-02-19 23:00:00
50,0,holiday,0,5.2,2025-02-20 00:00:00
50,1,holiday,1,10.25,2025-02-20 01:00:00
50,2,holiday,5,21.0,2025-02-20 02:00:00
50,3,holiday,1,10.11,2025-02-20 03:00:00
50,4,holiday,1,12.82,2025-02-20 04:00:00
50,5,holiday,5,25.26,2025-02-20 05:00:00
50,6,holiday,8,37.74,2025-02-20 06:00:00
50,7,holiday,17,92.4,2025-02-20 07:00:00
50,8,holiday,24,138.84,2025-02-20 08:00:00
50,9,holiday,38,194.16,2025-02-20 09:00:00
50,10,holiday,45,237.88,2025-02-20 10:00:00
50,11,holiday,60,300.0,2025-02-20 11:00:00
50,12,holiday,60,246.08,2025-02-20 12:00:00
50,13,holiday,57,281.53,2025-02-20 13:00:00
50,14,holiday,46,228.86,2025-02-20 14:00:00
50,15,holiday,37,138.11,2025-02-20 15:00:00
50,16,holiday,24,87.36,2025-02-20 16:00:00
50,17,holiday,16,80.73,2025-02-20 17:00:00
50,18,holiday,6,31.36,2025-02-20 18:00:00
50,19,holiday,3,17.48,2025-02-20 19:00:00
50,20,holiday,0,1.62,2025-02-20 20:00:00
50,21,holiday,3,17.44,2025-02-20 21:00:00
50,22,holiday,0,3.59,2025-02-20 22:00:00
50,23,holiday,0,5.11,2025-02-20 23:00:00
51,0,weekday,0,5.3,2025-02-21 00:00:00
51,1,weekday,3,10.97,2025-02-21 01:00:00
51,2,weekday,2,9.85,2025-02-21 02:00:00
51,3,weekday,1,10.7,2025-02-21 03:00:00
51,4,weekday,0,7.26,2025-02-21 04:00:00
51,5,weekday,0,8.39,2025-02-21 05:00:00
51,6,weekday,5,22.68,2025-02-21 06:00:00
51,7,weekday,12,58.68,2025-02-21 07:00:00
51,8,weekday,23,101.37,2025-02-21 08:00:00
51,9,weekday,21,116.05,2025-02-21 09:00:00
51,10,weekday,15,70.55,2025-02-21 10:00:00
51,11,weekday,17,78.62,2025-02-21 11:00:00
51,12,weekday,15,61.31,2025-02-21 12:00:00
51,13,weekday,17,77.13,2025-02-21 13:00:00
51,14,weekday,14,74.17,2025-02-21 14:00:00
51,15,weekday,14,62.61,2025-02-21 15:00:00
51,16,weekday,16,51.46,2025-02-21 16:00:00
51,17,weekday,23,85.48,2025-02-21 17:00:00
51,18,weekday,20,99.48,2025-02-21 18:00:00
51,19,weekday,20,80.57,2025-02-21 19:00:00
51,20,weekday,15,76.91,2025-02-21 20:00:00
51,21,weekday,6,32.91,2025-02-21 21:00:00
51,22,weekday,4,17.53,2025-02-21 22:00:00
51,23,weekday,0,4.06,2025-02-21 23:00:00
52,0,weekend,0,4.49,2025-02-22 00:00:00
52,1,weekend,0,4.23,2025-02-22 01:00:00
52,2,weekend,2,12.18,2025-02-22 02:00:00
52,3,weekend,0,7.14,2025-02-22 03:00:00
52,4,weekend,2,15.68,2025-02-22 04:00:00
52,5,weekend,0,7.19,2025-02-22 05:00:00
52,6,weekend,2,14.7,2025-02-22 06:00:00
52,7,weekend,8,48.88,2025-02-22 07:00:00
52,8,weekend,14,86.28,2025-02-22 08:00:00
52,9,weekend,19,91.52,2025-02-22 09:00:00
52,10,weekend,26,137.51,2025-02-22 10:00:00
52,11,weekend,33,112.67,2025-02-22 11:00:00
52,12,weekend,31,154.86,2025-02-22 12:00:00
52,13,weekend,33,157.23,2025-02-22 13:00:00
52,14,weekend,36,136.35,2025-02-22 14:00:00
52,15,weekend,35,197.39,2025-02-22 15:00:00
52,16,weekend,34,152.45,2025-02-22 16:00:00
52,17,weekend,33,182.48,2025-02-22 17:00:00
52,18,weekend,23,107.8,2025-02-22 18:00:00
52,19,weekend,18,86.67,2025-02-22 19:00:00
52,20,weekend,8,35.53,2025-02-22 20:00:00
52,21,weekend,3,14.29,2025-02-22 21:00:00
52,22,weekend,2,11.2,2025-02-22 22:00:00
52,23,weekend,0,4.29,2025-02-22 23:00:00
53,0,weekend,0,4.34,2025-02-23 00:00:00
53,1,weekend,0,6.6,2025-02-23 01:00:00
53,2,weekend,3,14.05,2025-02-23 02:00:00
53,3,weekend,0,7.27,2025-02-23 03:00:00
53,4,weekend,0,7.54,2025-02-23 04:00:00
53,5,weekend,2,13.32,2025-02-23 05:00:00
53,6,weekend,3,20.87,2025-02-23 06:00:00
53,7,weekend,8,34.96,2025-02-23 07:00:00
53,8,weekend,12,84.51,2025-02-23 08:00:00
53,9,weekend,21,121.0,2025-02-23 09:00:00
53,10,weekend,25,156.28,2025-02-23 10:00:00
53,11,weekend,29,138.4,2025-02-23 11:00:00
53,12,weekend,36,148.21,2025-02-23 12:00:00
53,13,weekend,34,133.6,2025-02-23 13:00:00
53,14,weekend,39,127.75,2025-02-23 14:00:00
53,15,weekend,37,167.49,2025-02-23 15:00:00
53,16,weekend,38,197.11,2025-02-23 16:00:00
53,17,weekend,32,127.18,2025-02-23 17:00:00
53,18,weekend,23,127.03,2025-02-23 18:00:00
53,19,weekend,17,80.72,2025-02-23 19:00:00
53,20,weekend,10,64.75,2025-02-23 20:00:00
53,21,weekend,5,25.1,2025-02-23 21:00:00
53,22,weekend,4,15.23,2025-02-23 22:00:00
53,23,weekend,0,4.85,2025-02-23 23:00:00
54,0,weekday,3,17.0,2025-02-24 00:00:00
54,1,weekday,0,5.68,2025-02-24 01:00:00
54,2,weekday,0,5.56,2025-02-24 02:00:00
54,3,weekday,0,8.69,2025-02-24 03:00:00
54,4,weekday,0,8.17,2025-02-24 04:00:00
54,5,weekday,0,8.73,2025-02-24 05:00:00
54,6,weekday,6,30.0,2025-02-24 06:00:00
54,7,weekday,13,65.6,2025-02-24 07:00:00
54,8,weekday,19,126.24,2025-02-24 08:00:00
54,9,weekday,23,116.18,2025-02-24 09:00:00
54,10,weekday,19,90.96,2025-02-24 10:00:00
54,11,weekday,13,57.06,2025-02-24 11:00:00
54,12,weekday,16,78.23,2025-02-24 12:00:00
54,13,weekday,21,80.6,2025-02-24 13:00:00
54,14,weekday,13,54.85,2025-02-24 14:00:00
54,15,weekday,16,62.49,2025-02-24 15:00:00
54,16,weekday,16,84.7,2025-02-24 16:00:00
54,17,weekday,19,98.92,2025-02-24 17:00:00
54,18,weekday,24,148.31,2025-02-24 18:00:00
54,19,weekday,19,90.53,2025-02-24 19:00:00
54,20,weekday,15,76.27,2025-02-24 20:00:00
54,21,weekday,7,38.57,2025-02-24 21:00:00
54,22,weekday,8,32.02,2025-02-24 22:00:00
54,23,weekday,0,4.16,2025-02-24 23:00:00
55,0,weekday,0,5.01,2025-02-25 00:00:00
55,1,weekday,0,5.91,2025-02-25 01:00:00
55,2,weekday,1,9.26,2025-02-25 02:00:00
55,3,weekday,2,13.66,2025-02-25 03:00:00
55,4,weekday,5,17.86,2025-02-25 04:00:00
55,5,weekday,2,13.94,2025-02-25 05:00:00
55,6,weekday,3,21.77,2025-02-25 06:00:00
55,7,weekday,14,68.67,2025-02-25 07:00:00
55,8,weekday,17,66.17,2025-02-25 08:00:00
55,9,weekday,23,123.5,2025-02-25 09:00:00
55,10,weekday,16,84.11,2025-02-25 10:00:00
55,11,weekday,14,58.7,2025-02-25 11:00:00
55,12,weekday,16,75.75,2025-02-25 12:00:00
55,13,weekday,21,95.98,2025-02-25 13:00:00
55,14,weekday,14,66.68,2025-02-25 14:00:00
55,15,weekday,16,65.96,2025-02-25 15:00:00
55,16,weekday,21,104.74,2025-02-25 16:00:00
55,17,weekday,21,117.2,2025-02-25 17:00:00
55,18,weekday,22,101.14,2025-02-25 18:00:00
55,19,weekday,19,102.06,2025-02-25 19:00:00
55,20,weekday,12,72.09,2025-02-25 20:00:00
55,21,weekday,6,24.42,2025-02-25 21:00:00
55,22,weekday,2,10.11,2025-02-25 22:00:00
55,23,weekday,0,4.07,2025-02-25 23:00:00
56,0,weekday,0,4.78,2025-02-26 00:00:00
56,1,weekday,1,8.7,2025-02-26 01:00:00
56,2,weekday,1,10.12,2025-02-26 02:00:00
56,3,weekday,0,7.77,2025-02-26 03:00:00
56,4,weekday,0,7.75,2025-02-26 04:00:00
56,5,weekday,2,14.91,2025-02-26 05:00:00
56,6,weekday,3,19.53,2025-02-26 06:00:00
56,7,weekday,14,89.47,2025-02-26 07:00:00
56,8,weekday,19,86.34,2025-02-26 08:00:00
56,9,weekday,18,99.59,2025-02-26 09:00:00
56,10,weekday,18,87.43,2025-02-26 10:00:00
56,11,weekday,11,58.17,2025-02-26 11:00:00
56,12,weekday,12,57.81,2025-02-26 12:00:00
56,13,weekday,17,71.88,2025-02-26 13:00:00
56,14,weekday,13,49.64,2025-02-26 14:00:00
56,15,weekday,12,49.68,2025-02-26 15:00:00
56,16,weekday,21,117.9,2025-02-26 16:00:00
56,17,weekday,21,74.2,2025-02-26 17:00:00
56,18,weekday,23,120.09,2025-02-26 18:00:00
56,19,weekday,21,72.61,2025-02-26 19:00:00
56,20,weekday,15,93.2,2025-02-26 20:00:00
56,21,weekday,8,40.9,2025-02-26 21:00:00
56,22,weekday,0,3.18,2025-02-26 22:00:00
56,23,weekday,1,8.18,2025-02-26 23:00:00
57,0,holiday,2,10.8,2025-02-27 00:00:00
57,1,holiday,1,9.81,2025-02-27 01:00:00
57,2,holiday,0,6.16,2025-02-27 02:00:00
57,3,holiday,2,13.53,2025-02-27 03:00:00
57,4,holiday,3,14.23,2025-02-27 04:00:00
57,5,holiday,3,15.88,2025-02-27 05:00:00
57,6,holiday,7,33.49,2025-02-27 06:00:00
57,7,holiday,15,89.92,2025-02-27 07:00:00
57,8,holiday,25,114.56,2025-02-27 08:00:00
57,9,holiday,35,182.99,2025-02-27 09:00:00
57,10,holiday,52,239.03,2025-02-27 10:00:00
57,11,holiday,56,256.6,2025-02-27 11:00:00
57,12,holiday,60,147.03,2025-02-27 12:00:00
57,13,holiday,55,208.18,2025-02-27 13:00:00
57,14,holiday,42,193.8,2025-02-27 14:00:00
57,15,holiday,34,118.36,2025-02-27 15:00:00
57,16,holiday,24,103.75,2025-02-27 16:00:00
57,17,holiday,9,38.07,2025-02-27 17:00:00
57,18,holiday,7,38.89,2025-02-27 18:00:00
57,19,holiday,0,2.24,2025-02-27 19:00:00
57,20,holiday,5,27.47,2025-02-27 20:00:00
57,21,holiday,0,3.17,2025-02-27 21:00:00
57,22,holiday,1,6.14,2025-02-27 22:00:00
57,23,holiday,2,12.97,2025-02-27 23:00:00
58,0,weekday,3,14.24,2025-02-28 00:00:00
58,1,weekday,0,4.45,2025-02-28 01:00:00
58,2,weekday,1,10.9,2025-02-28 02:00:00
58,3,weekday,3,17.37,2025-02-28 03:00:00
58,4,weekday,0,6.03,2025-02-28 04:00:00
58,5,weekday,1,11.27,2025-02-28 05:00:00
58,6,weekday,5,29.53,2025-02-28 06:00:00
58,7,weekday,13,87.46,2025-02-28 07:00:00
58,8,weekday,18,69.87,2025-02-28 08:00:00
58,9,weekday,19,105.73,2025-02-28 09:00:00
58,10,weekday,14,53.77,2025-02-28 10:00:00
58,11,weekday,12,66.46,2025-02-28 11:00:00
58,12,weekday,16,54.48,2025-02-28 12:00:00
58,13,weekday,13,44.41,2025-02-28 13:00:00
58,14,weekday,14,50.01,2025-02-28 14:00:00
58,15,weekday,11,50.47,2025-02-28 15:00:00
58,16,weekday,19,81.64,2025-02-28 16:00:00
58,17,weekday,25,120.23,2025-02-28 17:00:00
58,18,weekday,24,104.24,2025-02-28 18:00:00
58,19,weekday,22,126.91,2025-02-28 19:00:00
58,20,weekday,13,61.17,2025-02-28 20:00:00
58,21,weekday,5,31.94,2025-02-28 21:00:00
58,22,weekday,2,9.19,2025-02-28 22:00:00
58,23,weekday,0,3.86,2025-02-28 23:00:00
59,0,weekday,0,4.62,2025-03-01 00:00:00
59,1,weekday,2,11.95,2025-03-01 01:00:00
59,2,weekday,1,10.04,2025-03-01 02:00:00
59,3,weekday,1,11.77,2025-03-01 03:00:00
59,4,weekday,0,7.74,2025-03-01 04:00:00
59,5,weekday,0,7.8,2025-03-01 05:00:00
59,6,weekday,7,27.47,2025-03-01 06:00:00
59,7,weekday,14,82.62,2025-03-01 07:00:00
59,8,weekday,23,128.62,2025-03-01 08:00:00
59,9,weekday,18,105.01,2025-03-01 09:00:00
59,10,weekday,17,69.75,2025-03-01 10:00:00
59,11,weekday,14,52.39,2025-03-01 11:00:00
59,12,weekday,16,90.41,2025-03-01 12:00:00
59,13,weekday,18,75.95,2025-03-01 13:00:00
59,14,weekday,16,54.86,2025-03-01 14:00:00
59,15,weekday,14,52.0,2025-03-01 15:00:00
59,16,weekday,17,66.95,2025-03-01 16:00:00
59,17,weekday,23,114.56,2025-03-01 17:00:00
59,18,weekday,25,138.74,2025-03-01 18:00:00
59,19,weekday,19,113.44,2025-03-01 19:00:00
59,20,weekday,13,73.37,2025-03-01 20:00:00
59,21,weekday,7,31.45,2025-03-01 21:00:00
59,22,weekday,0,3.04,2025-03-01 22:00:00
59,23,weekday,1,8.64,2025-03-01 23:00:00
60,0,weekday,1,7.79,2025-03-02 00:00:00
60,1,weekday,1,9.96,2025-03-02 01:00:00
60,2,weekday,2,13.47,2025-03-02 02:00:00
60,3,weekday,0,6.99,2025-03-02 03:00:00
60,4,weekday,3,17.05,2025-03-02 04:00:00
60,5,weekday,2,15.99,2025-03-02 05:00:00
60,6,weekday,2,16.34,2025-03-02 06:00:00
60,7,weekday,12,75.95,2025-03-02 07:00:00
60,8,weekday,22,134.69,2025-03-02 08:00:00
60,9,weekday,19,97.16,2025-03-02 09:00:00
60,10,weekday,18,89.04,2025-03-02 10:00:00
60,11,weekday,17,70.72,2025-03-02 11:00:00
60,12,weekday,16,59.9,2025-03-02 12:00:00
60,13,weekday,18,75.51,2025-03-02 13:00:00
60,14,weekday,15,49.91,2025-03-02 14:00:00
60,15,weekday,15,82.68,2025-03-02 15:00:00
60,16,weekday,16,67.93,2025-03-02 16:00:00
60,17,weekday,21,105.76,2025-03-02 17:00:00
60,18,weekday,26,132.71,2025-03-02 18:00:00
60,19,weekday,23,108.7,2025-03-02 19:00:00
60,20,weekday,16,80.99,2025-03-02 20:00:00
60,21,weekday,4,16.3,2025-03-02 21:00:00
60,22,weekday,2,12.01,2025-03-02 22:00:00
60,23,weekday,0,4.06,2025-03-02 23:00:00
61,0,weekend,0,5.69,2025-03-03 00:00:00
61,1,weekend,1,9.99,2025-03-03 01:00:00
61,2,weekend,0,5.29,2025-03-03 02:00:00
61,3,weekend,2,18.13,2025-03-03 03:00:00
61,4,weekend,2,14.23,2025-03-03 04:00:00
61,5,weekend,0,8.29,2025-03-03 05:00:00
61,6,weekend,3,19.58,2025-03-03 06:00:00
61,7,weekend,10,67.2,2025-03-03 07:00:00
61,8,weekend,15,80.94,2025-03-03 08:00:00
61,9,weekend,21,113.11,2025-03-03 09:00:00
61,10,weekend,24,116.14,2025-03-03 10:00:00
61,11,weekend,32,113.04,2025-03-03 11:00:00
61,12,weekend,34,155.82,2025-03-03 12:00:00
61,13,weekend,35,138.13,2025-03-03 13:00:00
61,14,weekend,35,159.78,2025-03-03 14:00:00
61,15,weekend,41,184.66,2025-03-03 15:00:00
61,16,weekend,32,109.23,2025-03-03 16:00:00
61,17,weekend,29,135.11,2025-03-03 17:00:00
61,18,weekend,24,136.05,2025-03-03 18:00:00
61,19,weekend,16,85.59,2025-03-03 19:00:00
61,20,weekend,6,32.47,2025-03-03 20:00:00
61,21,weekend,2,9.93,2025-03-03 21:00:00
61,22,weekend,1,7.4,2025-03-03 22:00:00
61,23,weekend,0,4.77,2025-03-03 23:00:00
62,0,weekend,5,25.99,2025-03-04 00:00:00
62,1,weekend,4,20.67,2025-03-04 01:00:00
62,2,weekend,3,19.48,2025-03-04 02:00:00
62,3,weekend,3,18.23,2025-03-04 03:00:00
62,4,weekend,0,7.71,2025-03-04 04:00:00
62,5,weekend,1,9.91,2025-03-04 05:00:00
62,6,weekend,0,9.03,2025-03-04 06:00:00
62,7,weekend,6,37.69,2025-03-04 07:00:00
62,8,weekend,11,65.33,2025-03-04 08:00:00
62,9,weekend,19,112.88,2025-03-04 09:00:00
62,10,weekend,24,158.35,2025-03-04 10:00:00
62,11,weekend,28,121.49,2025-03-04 11:00:00
62,12,weekend,35,163.89,2025-03-04 12:00:00
62,13,weekend,32,142.97,2025-03-04 13:00:00
62,14,weekend,35,143.91,2025-03-04 14:00:00
62,15,weekend,38,179.31,2025-03-04 15:00:00
62,16,weekend,35,144.0,2025-03-04 16:00:00
62,17,weekend,30,139.79,2025-03-04 17:00:00
62,18,weekend,23,123.83,2025-03-04 18:00:00
62,19,weekend,14,73.16,2025-03-04 19:00:00
62,20,weekend,6,30.4,2025-03-04 20:00:00
62,21,weekend,4,21.03,2025-03-04 21:00:00
62,22,weekend,4,21.21,2025-03-04 22:00:00
62,23,weekend,0,4.5,2025-03-04 23:00:00
63,0,weekday,0,5.33,2025-03-05 00:00:00
63,1,weekday,0,5.89,2025-03-05 01:00:00
63,2,weekday,0,6.83,2025-03-05 02:00:00
63,3,weekday,3,19.39,2025-03-05 03:00:00
63,4,weekday,4,20.14,2025-03-05 04:00:00
63,5,weekday,0,8.36,2025-03-05 05:00:00
63,6,weekday,6,27.71,2025-03-05 06:00:00
63,7,weekday,8,49.28,2025-03-05 07:00:00
63,8,weekday,20,119.58,2025-03-05 08:00:00
63,9,weekday,15,80.98,2025-03-05 09:00:00
63,10,weekday,15,82.08,2025-03-05 10:00:00
63,11,weekday,14,76.36,2025-03-05 11:00:00
63,12,weekday,13,63.67,2025-03-05 12:00:00
63,13,weekday,17,62.13,2025-03-05 13:00:00
63,14,weekday,16,69.25,2025-03-05 14:00:00
63,15,weekday,10,39.87,2025-03-05 15:00:00
63,16,weekday,14,51.95,2025-03-05 16:00:00
63,17,weekday,22,128.47,2025-03-05 17:00:00
63,18,weekday,25,119.24,2025-03-05 18:00:00
63,19,weekday,21,90.95,2025-03-05 19:00:00
63,20,weekday,14,76.33,2025-03-05 20:00:00
63,21,weekday,9,53.99,2025-03-05 21:00:00
63,22,weekday,2,10.23,2025-03-05 22:00:00
63,23,weekday,0,4.08,2025-03-05 23:00:00
64,0,weekday,0,5.12,2025-03-06 00:00:00
64,1,weekday,2,8.99,2025-03-06 01:00:00
64,2,weekday,0,5.78,2025-03-06 02:00:00
64,3,weekday,1,11.14,2025-03-06 03:00:00
64,4,weekday,3,21.08,2025-03-06 04:00:00
64,5,weekday,4,18.55,2025-03-06 05:00:00
64,6,weekday,7,32.05,2025-03-06 06:00:00
64,7,weekday,11,48.47,2025-03-06 07:00:00
64,8,weekday,17,81.15,2025-03-06 08:00:00
64,9,weekday,21,108.7,2025-03-06 09:00:00
64,10,weekday,15,67.48,2025-03-06 10:00:00
64,11,weekday,15,69.86,2025-03-06 11:00:00
64,12,weekday,13,64.29,2025-03-06 12:00:00
64,13,weekday,17,89.09,2025-03-06 13:00:00
